Data,Time (ns)
0.037163336,
0.142237172,
0.495568961,
0.395725965,
0.210269272,
0.870667160,
0.313439816,
0.363378882,
0.956281245,
0.629597366,
0.895335436,
0.538589358,
0.650964558,
0.719089866,
0.583994508,
0.235743538,
0.919273019,
0.480029106,
0.537095308,
0.180499688,
0.311927050,
0.888805926,
0.039653800,
0.640830994,
0.527300775,
0.915144324,
0.335701793,
0.997295082,
0.320434541,
0.361922264,
0.508865356,
0.814364254,
0.553620458,
0.728373706,
0.658453047,
0.772759140,
0.528072834,
0.026662244,
0.423873246,
0.408211172,
0.394051611,
0.278164715,
0.549152315,
0.919183671,
0.464037180,
0.580973327,
0.261319041,
0.585788488,
0.394270271,
0.339888036,
0.038340442,
0.444192261,
0.054504398,
0.116326094,
0.108707406,
0.767156601,
0.349289775,
0.351042211,
0.005522373,
0.541849196,
0.325679541,
0.638645113,
0.333565354,
0.885957420,
0.755000472,
0.427075714,
0.669601083,
0.610732973,
0.707684457,
0.673604190,
0.085161708,
0.428392917,
0.426723421,
0.020540871,
0.930442393,
0.637423635,
0.545346320,
0.869964123,
0.985081434,
0.756062508,
0.669064760,
0.104832307,
0.775581419,
0.191892326,
0.653818667,
0.864385486,
0.138784513,
0.141522989,
0.626349568,
0.099342465,
0.294589877,
0.463651747,
0.813185692,
0.775311589,
0.954192996,
0.928761423,
0.031490833,
0.800003111,
0.597641408,
0.698123038,
0.245938629,
0.703213155,
0.975000143,
0.976780534,
0.704371750,
0.002027654,
0.695065498,
0.951026976,
0.691822469,
0.195963517,
0.911044002,
0.497380942,
0.481527925,
0.612895787,
0.679728746,
0.390053511,
0.280182093,
0.249430314,
0.088474132,
0.063459672,
0.307133883,
0.979640126,
0.307704538,
0.034477867,
0.692732811,
0.147566527,
0.167596951,
0.220025271,
0.209921017,
0.931058228,
0.327138811,
0.361400485,
0.557467878,
0.515421689,
0.188813269,
0.752066553,
0.710346520,
0.669110298,
0.234626308,
0.282882214,
0.909327626,
0.185684383,
0.190694720,
0.614086747,
0.141483784,
0.335329473,
0.247114599,
0.177836463,
0.538387656,
0.628852308,
0.454819560,
0.050862119,
0.639456749,
0.326548457,
0.485363334,
0.257684261,
0.422994524,
0.803623438,
0.942164779,
0.944908559,
0.000988355,
0.449118614,
0.824520350,
0.156195760,
0.686554670,
0.159196258,
0.027665602,
0.515270352,
0.644644380,
0.487635016,
0.324072331,
0.183284119,
0.555600047,
0.435224146,
0.220159367,
0.389039844,
0.313644379,
0.249248698,
0.848335862,
0.413876086,
0.048567865,
0.483956516,
0.187877685,
0.708261132,
0.514712870,
0.918589652,
0.746292889,
0.692085922,
0.630283296,
0.509743631,
0.848401725,
0.263917655,
0.665987730,
0.426995277,
0.628919184,
0.595251143,
0.723674834,
0.828413904,
0.018701740,
0.405887902,
0.616461873,
0.193308711,
0.137889877,
0.267735243,
0.543342531,
0.022208836,
0.659719229,
0.364186078,
0.614146292,
0.439367473,
0.374010056,
0.791217625,
0.436480016,
0.930536985,
0.627557397,
0.684085548,
0.996633410,
0.092251681,
0.492408603,
0.368102908,
0.554732740,
0.346316695,
0.530045033,
0.371447086,
0.415852726,
0.519585013,
0.793558717,
0.321666032,
0.544456065,
0.536592901,
0.442263395,
0.641531229,
0.568164229,
0.517914236,
0.411056906,
0.935808718,
0.497099638,
0.564555824,
0.336200029,
0.627175570,
0.499199271,
0.810328662,
0.869753182,
0.012522979,
0.584256709,
0.637543797,
0.147592515,
0.189354584,
0.107504860,
0.214035332,
0.194885507,
0.125607923,
0.525880814,
0.096315213,
0.972182155,
0.795549273,
0.155230582,
0.861597478,
0.952909231,
0.389999121,
0.819794297,
0.883409798,
0.898306131,
0.759895444,
0.522395134,
0.298584938,
0.843042910,
0.549259245,
0.842491090,
0.158922940,
0.950541973,
0.369623631,
0.194343656,
0.425699800,
0.714065433,
0.728573740,
0.318428904,
0.813603818,
0.349198163,
0.986664414,
0.443680525,
0.925681651,
0.890265048,
0.541217685,
0.465423197,
0.156485364,
0.128262565,
0.479786783,
0.897933841,
0.711914301,
0.528811514,
0.632214367,
0.014134194,
0.202909812,
0.746696413,
0.517342389,
0.992934644,
0.193901822,
0.426184505,
0.908905327,
0.331788480,
0.756758630,
0.030692371,
0.910182893,
0.213952467,
0.808650970,
0.541184902,
0.224592015,
0.579440057,
0.309132069,
0.774379075,
0.506422460,
0.101991639,
0.437262863,
0.058332749,
0.898561358,
0.989655495,
0.184417248,
0.891224980,
0.461849898,
0.349217415,
0.673362792,
0.963739514,
0.472419709,
0.099824473,
0.455592066,
0.328522652,
0.999207318,
0.456102461,
0.385743916,
0.025215458,
0.746143579,
0.260693401,
0.282280684,
0.504396141,
0.671460032,
0.365927637,
0.950017512,
0.886623144,
0.489721656,
0.701135397,
0.134486511,
0.983952999,
0.185978264,
0.703867137,
0.973197937,
0.464527547,
0.972731709,
0.878726363,
0.615240574,
0.107135952,
0.718059838,
0.896995902,
0.400875241,
0.959337831,
0.227406591,
0.339194536,
0.690316856,
0.682483971,
0.369205385,
0.639906108,
0.971594453,
0.534016371,
0.965834439,
0.031393945,
0.107637770,
0.827000678,
0.026803393,
0.215868443,
0.927617192,
0.196418703,
0.090785258,
0.330812573,
0.030755190,
0.651029289,
0.907107234,
0.247653291,
0.429610878,
0.529323220,
0.732862175,
0.083582766,
0.282350451,
0.324859858,
0.752837002,
0.747380912,
0.389698118,
0.378819168,
0.761329949,
0.907772541,
0.099358000,
0.129863754,
0.006851391,
0.562757909,
0.456033736,
0.263584673,
0.581263542,
0.488538533,
0.826149881,
0.860234678,
0.903306842,
0.591572702,
0.426473349,
0.471952528,
0.709559083,
0.005107999,
0.642239273,
0.632867455,
0.714445055,
0.049223255,
0.824899793,
0.600291908,
0.964143991,
0.365847290,
0.285998464,
0.246474922,
0.849872410,
0.513570189,
0.214731321,
0.882900953,
0.491708159,
0.789011896,
0.807258129,
0.785246909,
0.241107255,
0.571254671,
0.346715987,
0.106547676,
0.642062962,
0.928242683,
0.442340165,
0.031210460,
0.630009294,
0.272717655,
0.886284828,
0.262694776,
0.063458800,
0.177735567,
0.792063057,
0.087449759,
0.342707038,
0.877377570,
0.595882237,
0.279126287,
0.357786894,
0.284654886,
0.287223190,
0.847250104,
0.342050374,
0.389439583,
0.641463041,
0.320525050,
0.562433958,
0.329424679,
0.831649482,
0.338107765,
0.053187933,
0.673136652,
0.966196537,
0.537192702,
0.746556997,
0.850941241,
0.943101108,
0.858202934,
0.623234868,
0.969703078,
0.752524853,
0.483085990,
0.831077576,
0.766105175,
0.800036132,
0.229751751,
0.445473403,
0.885779858,
0.263733208,
0.061276082,
0.817558706,
0.776221871,
0.871148288,
0.929373085,
0.895120323,
0.413011283,
0.304229915,
0.642181218,
0.692173958,
0.954920173,
0.100723602,
0.677967250,
0.062500402,
0.397282690,
0.009492168,
0.349630326,
0.197971836,
0.496746242,
0.010517219,
0.420388281,
0.675001740,
0.155609623,
0.155569598,
0.556041241,
0.264429301,
0.938770115,
0.524120152,
0.927314758,
0.188597694,
0.893430710,
0.136474371,
0.815180600,
0.254847318,
0.620541215,
0.284622937,
0.518297613,
0.768075585,
0.207986429,
0.992202640,
0.163203731,
0.604123533,
0.294458956,
0.638588130,
0.758743048,
0.098332219,
0.818957031,
0.440024197,
0.336477399,
0.106418498,
0.621052980,
0.280436128,
0.305175602,
0.202744737,
0.379699975,
0.133097008,
0.813326776,
0.835989773,
0.753380358,
0.743844867,
0.807606280,
0.005312601,
0.685123920,
0.730263710,
0.143126249,
0.802593827,
0.560384452,
0.635189414,
0.935355902,
0.433124840,
0.355726779,
0.682991624,
0.324924022,
0.094840921,
0.288274765,
0.217231616,
0.421377003,
0.029422449,
0.255322844,
0.824347734,
0.369908988,
0.250912309,
0.674283147,
0.719890237,
0.378329813,
0.937803626,
0.052046373,
0.242383003,
0.812227607,
0.094934359,
0.284539580,
0.223920003,
0.903406680,
0.145694926,
0.479775161,
0.425808430,
0.319244981,
0.403518230,
0.220452130,
0.356806189,
0.134832591,
0.332144350,
0.683328211,
0.722653687,
0.467800200,
0.792511284,
0.362572402,
0.856957674,
0.791623473,
0.626434326,
0.753848672,
0.515972078,
0.768044233,
0.051113397,
0.865106821,
0.587706625,
0.499864399,
0.245147496,
0.700370848,
0.133371606,
0.811807513,
0.036603935,
0.629938185,
0.778336763,
0.584941506,
0.170510679,
0.787951767,
0.885829270,
0.210497990,
0.368808597,
0.322601438,
0.754752696,
0.665779054,
0.675899804,
0.017413309,
0.234175891,
0.571642220,
0.615902960,
0.326979399,
0.715981185,
0.663112521,
0.854362071,
0.848643422,
0.157811522,
0.882512331,
0.091934830,
0.457038850,
0.109461613,
0.447706699,
0.094458438,
0.248085260,
0.034690652,
0.000917503,
0.149758518,
0.195572302,
0.888889790,
0.831413925,
0.041592006,
0.247572944,
0.464845687,
0.766829252,
0.944004118,
0.843902588,
0.507285357,
0.156531781,
0.765790761,
0.510130525,
0.855354607,
0.039690562,
0.861613631,
0.348721236,
0.840824902,
0.230877176,
0.220336467,
0.827498138,
0.556050837,
0.969857872,
0.776798189,
0.692857504,
0.517963469,
0.561648548,
0.049623977,
0.232931480,
0.157556444,
0.669477403,
0.650457799,
0.678432286,
0.812919199,
0.491441339,
0.289991736,
0.933904827,
0.612566888,
0.771669626,
0.559345722,
0.161219090,
0.200502902,
0.156250685,
0.747489393,
0.366062701,
0.211170569,
0.795861483,
0.859695673,
0.076100834,
0.063023537,
0.548712432,
0.373676926,
0.640176237,
0.662156165,
0.969902575,
0.021879569,
0.459305525,
0.895448804,
0.400127053,
0.389856219,
0.253773779,
0.063016988,
0.623507142,
0.203539357,
0.359867156,
0.035374016,
0.199624792,
0.792188823,
0.317607045,
0.440871030,
0.033711232,
0.272933096,
0.263321877,
0.764697731,
0.353011370,
0.802833974,
0.276650637,
0.169942006,
0.758135617,
0.041451335,
0.214211494,
0.051285695,
0.341764510,
0.580100060,
0.195504040,
0.708430946,
0.465801567,
0.616547227,
0.819612980,
0.271140128,
0.464862794,
0.976305425,
0.797975898,
0.883195519,
0.769082904,
0.241697922,
0.620403886,
0.216231376,
0.029440247,
0.992055833,
0.679079235,
0.808220983,
0.109147623,
0.535516441,
0.930642068,
0.869490683,
0.959268034,
0.289857924,
0.581708610,
0.859190643,
0.737747014,
0.765787482,
0.310332239,
0.326360881,
0.893299341,
0.644740045,
0.655558646,
0.518551767,
0.145515144,
0.273429394,
0.075772621,
0.783684969,
0.275258034,
0.224268109,
0.898214519,
0.350288451,
0.288015574,
0.245270506,
0.705618799,
0.269502521,
0.229245007,
0.616296291,
0.306887567,
0.886446476,
0.415584713,
0.525454760,
0.033431005,
0.179251254,
0.189031228,
0.570530355,
0.370246321,
0.344320834,
0.474541038,
0.639143527,
0.646938145,
0.107031323,
0.980217099,
0.347654372,
0.783882737,
0.345720798,
0.801257670,
0.520815432,
0.777080059,
0.829861939,
0.210006818,
0.084929317,
0.851563990,
0.238481700,
0.588174582,
0.493386954,
0.012863517,
0.290734142,
0.244515806,
0.381063908,
0.478002220,
0.726058483,
0.476418436,
0.343303353,
0.166358024,
0.617608488,
0.750052571,
0.536903203,
0.582687080,
0.944866240,
0.497981519,
0.453521222,
0.826311886,
0.543538153,
0.168732136,
0.695708096,
0.078143708,
0.495171160,
0.149152681,
0.338564962,
0.126117244,
0.934597194,
0.780388534,
0.304514378,
0.846908152,
0.812592506,
0.329844296,
0.511506677,
0.397013515,
0.914071679,
0.896818161,
0.981141567,
0.287327796,
0.174866155,
0.280871838,
0.107889883,
0.383159488,
0.148723468,
0.020460553,
0.921395302,
0.437461495,
0.074538559,
0.550625741,
0.591100335,
0.957723618,
0.051978771,
0.649269223,
0.449178576,
0.103548639,
0.837746322,
0.621597111,
0.063466430,
0.554104149,
0.821345448,
0.287872076,
0.061759003,
0.540180624,
0.537424326,
0.216110691,
0.746765792,
0.277724326,
0.293622255,
0.219965354,
0.412013561,
0.116249450,
0.878298402,
0.881527066,
0.057131171,
0.335893393,
0.277559102,
0.598547637,
0.695462883,
0.659639359,
0.876129687,
0.735266745,
0.139464438,
0.889434755,
0.819601595,
0.007788268,
0.403221309,
0.706596613,
0.729186177,
0.338355809,
0.352180332,
0.366531014,
0.216699645,
0.951027930,
0.294883132,
0.564908147,
0.325462699,
0.727796614,
0.975296140,
0.614055276,
0.244777173,
0.395614356,
0.732945859,
0.488049179,
0.080313541,
0.580219865,
0.023023214,
0.182150722,
0.017639602,
0.199030533,
0.235417709,
0.665398777,
0.442617208,
0.047504604,
0.307630330,
0.003448160,
0.646601081,
0.763950944,
0.874475718,
0.322574079,
0.269632399,
0.983161986,
0.198420137,
0.515598893,
0.773279130,
0.492988348,
0.343540728,
0.152695000,
0.655802608,
0.101291448,
0.275685757,
0.367809236,
0.231358871,
0.628986418,
0.346587986,
0.455512732,
0.647590578,
0.404393852,
0.330755830,
0.169147596,
0.828343034,
0.071218699,
0.646144688,
0.813281655,
0.773771644,
0.811414123,
0.911437809,
0.949923635,
0.783280849,
0.550604105,
0.890627861,
0.527541578,
0.199300185,
0.065980159,
0.546448350,
0.475194603,
0.696496487,
0.923323393,
0.443910539,
0.991094708,
0.776015103,
0.344004810,
0.821121633,
0.497630686,
0.629832506,
0.281383961,
0.931049883,
0.622679114,
0.235930771,
0.505663097,
0.347777367,
0.495343864,
0.482412875,
0.524466455,
0.906874776,
0.972449243,
0.739206195,
0.083013281,
0.040223915,
0.105601802,
0.663269639,
0.810649455,
0.931639969,
0.493810922,
0.036771502,
0.523024619,
0.939573705,
0.739205301,
0.680015266,
0.739315510,
0.965051830,
0.282153159,
0.676116407,
0.945780933,
0.033674121,
0.376756936,
0.665749609,
0.261987627,
0.936869204,
0.842665315,
0.898306251,
0.542696178,
0.050715774,
0.012800569,
0.674410164,
0.325954676,
0.620122075,
0.950198114,
0.585060477,
0.173695460,
0.848612428,
0.503250241,
0.091097526,
0.825704515,
0.538711011,
0.721522093,
0.806521237,
0.831574023,
0.787948132,
0.994247913,
0.521984279,
0.171979040,
0.729099393,
0.341538727,
0.346643567,
0.594100714,
0.154754311,
0.519226670,
0.093444623,
0.058386501,
0.015470045,
0.929924011,
0.645392060,
0.100873604,
0.158424318,
0.740965366,
0.532671869,
0.905168116,
0.199088722,
0.974993408,
0.097929209,
0.456066638,
0.094261952,
0.342093259,
0.018039543,
0.269751519,
0.542797625,
0.521391928,
0.053210814,
0.823240638,
0.007481059,
0.627753019,
0.992449462,
0.857299268,
0.262195796,
0.133098274,
0.960226178,
0.942623436,
0.292792737,
0.345733553,
0.971244276,
0.665358841,
0.645092070,
0.416578740,
0.469437093,
0.062290568,
0.249304116,
0.601647556,
0.124148637,
0.275757104,
0.045272764,
0.847295702,
0.263463289,
0.940128803,
0.091462463,
0.674514771,
0.678920329,
0.707634509,
0.547015965,
0.639434159,
0.249156088,
0.375769138,
0.692760289,
0.566551030,
0.473913133,
0.595906734,
0.544496894,
0.277883530,
0.163821414,
0.872042656,
0.507494092,
0.669339657,
0.280016780,
0.701613426,
0.942541063,
0.140992090,
0.175109923,
0.073751532,
0.089712612,
0.680836737,
0.852276742,
0.361236900,
0.943580866,
0.491745293,
0.772330344,
0.898810685,
0.972282112,
0.673529506,
0.311878115,
0.388549507,
0.445300967,
0.203017905,
0.166686967,
0.954591453,
0.469114751,
0.238905087,
0.830332875,
0.317358255,
0.665586710,
0.703992903,
0.575333536,
0.029027982,
0.654922724,
0.296929121,
0.973883629,
0.868285298,
0.250510395,
0.018271131,
0.487491220,
0.373103678,
0.195808068,
0.396584570,
0.844585717,
0.294436604,
0.613146603,
0.702833831,
0.564842463,
0.405606925,
0.433201969,
0.849744916,
0.208003819,
0.571594298,
0.520940542,
0.071609773,
0.803166151,
0.934940755,
0.568990231,
0.636933506,
0.036353532,
0.252957463,
0.173076943,
0.575227201,
0.243690521,
0.762948871,
0.424446493,
0.852524698,
0.311876416,
0.439966410,
0.406448454,
0.765432954,
0.344336808,
0.238620296,
0.752175033,
0.835192204,
0.204631835,
0.461838841,
0.526021004,
0.213277087,
0.320297480,
0.947852194,
0.518875182,
0.219664752,
0.603754461,
0.812821329,
0.375896037,
0.887759805,
0.655128419,
0.877605259,
0.579711378,
0.891296983,
0.855315328,
0.076230839,
0.784904480,
0.722975671,
0.385514200,
0.400339514,
0.098012201,
0.004805113,
0.337377757,
0.232960314,
0.742251277,
0.499540716,
0.405071944,
0.359497815,
0.035858180,
0.786001205,
0.698838234,
0.006003371,
0.495555341,
0.766514361,
0.543961704,
0.288634062,
0.446365088,
0.847307086,
0.841741979,
0.904235005,
0.058418434,
0.887461066,
0.406769186,
0.117540643,
0.922593176,
0.939377069,
0.709193826,
0.481470972,
0.637593269,
0.082921028,
0.609332383,
0.796410680,
0.140882775,
0.027688498,
0.098447733,
0.775207102,
0.178799286,
0.816218734,
0.209197029,
0.389386207,
0.030203331,
0.993280411,
0.483042449,
0.655747533,
0.438055158,
0.086450152,
0.435479492,
0.850739479,
0.416160375,
0.668872297,
0.461825758,
0.611249208,
0.254597694,
0.695675433,
0.518012106,
0.476911008,
0.754329383,
0.065542899,
0.515046537,
0.533043444,
0.107617758,
0.889692605,
0.262565792,
0.393716812,
0.483373374,
0.708222806,
0.814174473,
0.619796753,
0.970664382,
0.481972694,
0.220081389,
0.626618326,
0.842580140,
0.119190402,
0.434527576,
0.786118925,
0.643821895,
0.090266943,
0.796620131,
0.648789585,
0.377191782,
0.618599236,
0.195820734,
0.364981800,
0.323726594,
0.844930947,
0.260243237,
0.558160305,
0.102404922,
0.227019906,
0.033987239,
0.557843924,
0.923730969,
0.546674907,
0.152789637,
0.532544196,
0.468431056,
0.260464936,
0.858618200,
0.432331800,
0.756789386,
0.313278526,
0.339019805,
0.444993228,
0.066331536,
0.321563095,
0.035818264,
0.322602183,
0.226065069,
0.466632009,
0.651874423,
0.567831933,
0.515985131,
0.873789847,
0.607848704,
0.491375953,
0.862895072,
0.021010557,
0.450414479,
0.332965583,
0.071554139,
0.711848319,
0.644377947,
0.209541872,
0.153645188,
0.458823800,
0.371946663,
0.272528917,
0.321867287,
0.500051260,
0.875860035,
0.939865530,
0.395671606,
0.942661345,
0.737060368,
0.260663271,
0.045891501,
0.280739546,
0.300428540,
0.186267808,
0.248485193,
0.735953212,
0.658904076,
0.050658528,
0.731962562,
0.578230083,
0.072615698,
0.594948173,
0.919361889,
0.064385027,
0.883016467,
0.772893846,
0.147457078,
0.839070797,
0.222724989,
0.064911336,
0.565868199,
0.945792913,
0.707701802,
0.523337662,
0.649201572,
0.390830517,
0.773795068,
0.157030433,
0.788625300,
0.713426888,
0.973612487,
0.774128437,
0.535181165,
0.089143462,
0.902573824,
0.734826922,
0.980449736,
0.993580699,
0.138577923,
0.921763122,
0.270811856,
0.701716959,
0.085625477,
0.878810704,
0.065512083,
0.535580099,
0.193480909,
0.600311875,
0.305688888,
0.635445952,
0.669104218,
0.810884178,
0.577776492,
0.613981545,
0.924422860,
0.656254292,
0.890211642,
0.062449906,
0.534200490,
0.785738707,
0.274680674,
0.861349821,
0.363982975,
0.323839098,
0.620759785,
0.789099872,
0.261208594,
0.607320428,
0.910851836,
0.034081064,
0.541324079,
0.200943097,
0.471546888,
0.025954489,
0.448883623,
0.017194349,
0.761449337,
0.172937766,
0.121538170,
0.383571208,
0.380538821,
0.534891486,
0.490206987,
0.005360079,
0.256448567,
0.031489931,
0.611640632,
0.188952193,
0.821254969,
0.057714079,
0.814208031,
0.186103910,
0.108832993,
0.226774141,
0.340229660,
0.568097174,
0.548381627,
0.515770078,
0.031365152,
0.880144060,
0.093485273,
0.081870317,
0.553063273,
0.312726647,
0.306784928,
0.234227285,
0.578904390,
0.621688068,
0.615386665,
0.279534549,
0.352854818,
0.560664952,
0.683496714,
0.003106135,
0.182732135,
0.234939784,
0.633793116,
0.654457986,
0.325476438,
0.417789876,
0.499662638,
0.226460993,
0.806168854,
0.089537971,
0.345415592,
0.583083808,
0.897855222,
0.184466407,
0.664092541,
0.564720511,
0.513765574,
0.743914843,
0.558391809,
0.362583101,
0.822346926,
0.029137790,
0.838364542,
0.007087141,
0.071893930,
0.249840870,
0.991331279,
0.707305968,
0.427082539,
0.888126493,
0.718044698,
0.881634653,
0.821142316,
0.554132164,
0.070282459,
0.530026138,
0.547613800,
0.373885661,
0.937052429,
0.024654042,
0.515663862,
0.174889773,
0.597053051,
0.710296392,
0.126233414,
0.094605707,
0.965038359,
0.643597186,
0.328908324,
0.849463403,
0.864263356,
0.928151369,
0.206531852,
0.909259021,
0.944578826,
0.903451443,
0.174117431,
0.575904131,
0.318473250,
0.089657031,
0.495897293,
0.064102195,
0.944776893,
0.775604665,
0.255722284,
0.827823758,
0.039903000,
0.492910355,
0.785428405,
0.096888863,
0.393333673,
0.675801814,
0.866062403,
0.099135578,
0.668920636,
0.523286521,
0.985065103,
0.680317640,
0.852563858,
0.502308488,
0.665901840,
0.135974243,
0.306712687,
0.075568005,
0.805296898,
0.198610514,
0.869897425,
0.090469964,
0.172272921,
0.038804810,
0.541652620,
0.607290983,
0.751956224,
0.103209108,
0.767172098,
0.723823428,
0.203540668,
0.339865923,
0.560946107,
0.624503613,
0.398074985,
0.376090795,
0.919352472,
0.675504565,
0.090538837,
0.815727055,
0.157432273,
0.773387015,
0.969073176,
0.261017650,
0.398207009,
0.987072825,
0.814704955,
0.998970509,
0.800807178,
0.695973337,
0.849380016,
0.682248473,
0.463437289,
0.252862513,
0.170312643,
0.596093595,
0.481703997,
0.245926142,
0.364514560,
0.226280645,
0.813563585,
0.284873277,
0.931468666,
0.345124453,
0.536783993,
0.536121726,
0.628263712,
0.204574049,
0.814909518,
0.881738722,
0.867199957,
0.227070436,
0.075590990,
0.109311208,
0.151652142,
0.300077260,
0.624572814,
0.834207892,
0.359387815,
0.607198715,
0.832099259,
0.229775667,
0.763073325,
0.629573047,
0.565875590,
0.511548221,
0.036229208,
0.643523574,
0.060542304,
0.046561215,
0.868101716,
0.341742307,
0.138031423,
0.764409602,
0.797618806,
0.834780931,
0.454497606,
0.570196152,
0.667112172,
0.726096630,
0.727317452,
0.314804137,
0.684347332,
0.796550035,
0.598127484,
0.831071556,
0.485285103,
0.507642388,
0.034433600,
0.971154928,
0.846997797,
0.541809916,
0.912582159,
0.768872619,
0.419536203,
0.519626379,
0.533841014,
0.001102503,
0.835126281,
0.967367172,
0.726458848,
0.133382767,
0.091359966,
0.702167988,
0.499227107,
0.965206444,
0.161171183,
0.686239362,
0.615623236,
0.246221155,
0.509388208,
0.330744177,
0.174803838,
0.333830267,
0.157018974,
0.059128702,
0.844209135,
0.016915293,
0.592590392,
0.073719665,
0.003241780,
0.277825087,
0.623146415,
0.656498134,
0.391831130,
0.430485606,
0.968647420,
0.438920707,
0.396232665,
0.377366304,
0.967477202,
0.113960288,
0.397981465,
0.211196527,
0.420873255,
0.303120166,
0.141871825,
0.819193423,
0.079457231,
0.218964666,
0.586966276,
0.877776265,
0.442384243,
0.536848605,
0.975667000,
0.088002883,
0.553961813,
0.056312270,
0.216905758,
0.029122539,
0.510372698,
0.014138157,
0.330707937,
0.562275887,
0.241822049,
0.838820517,
0.203049079,
0.898827493,
0.150483683,
0.935681939,
0.636684477,
0.343506515,
0.184779122,
0.398653895,
0.689021945,
0.355641961,
0.207568124,
0.708777428,
0.785592139,
0.327699900,
0.781111062,
0.576162577,
0.094108433,
0.268701643,
0.566747129,
0.753388345,
0.248688772,
0.757362664,
0.049030226,
0.577412546,
0.444780916,
0.838451445,
0.508003235,
0.454123110,
0.059968028,
0.188240066,
0.998937011,
0.277031124,
0.343039662,
0.951174915,
0.530238748,
0.746225953,
0.841032803,
0.119628705,
0.492253155,
0.151039988,
0.193878815,
0.564934433,
0.089743271,
0.365066290,
0.420631975,
0.300429076,
0.479022861,
0.761768281,
0.130356506,
0.237655967,
0.091027960,
0.376192391,
0.725033104,
0.621841848,
0.886098146,
0.634596050,
0.272284091,
0.411984444,
0.441091746,
0.971541107,
0.430788934,
0.192520931,
0.334991276,
0.625635147,
0.255119324,
0.280128300,
0.978389680,
0.634513497,
0.181353584,
0.032699700,
0.419841707,
0.970513940,
0.735610008,
0.240841061,
0.561897635,
0.116282314,
0.390266538,
0.645666003,
0.333193779,
0.082922079,
0.830969632,
0.459416837,
0.987968922,
0.183540583,
0.363456041,
0.281045973,
0.550697803,
0.254048645,
0.705481887,
0.030896150,
0.026405955,
0.559893131,
0.857933223,
0.655098379,
0.347513169,
0.192041144,
0.586961567,
0.630409420,
0.660928667,
0.305720389,
0.893656671,
0.096870631,
0.064021729,
0.083767071,
0.556456983,
0.496398538,
0.591129065,
0.940031350,
0.434101105,
0.325639397,
0.782746136,
0.779948711,
0.482071370,
0.884572208,
0.247752771,
0.121025681,
0.338405043,
0.638522625,
0.547477484,
0.962122738,
0.872720122,
0.002951922,
0.905599892,
0.139335290,
0.012865765,
0.857991993,
0.105906978,
0.065021403,
0.028654780,
0.619438946,
0.436256707,
0.527122021,
0.864914060,
0.644451737,
0.504627526,
0.491138816,
0.013035737,
0.776442647,
0.117803067,
0.802437723,
0.511224151,
0.540327966,
0.028584886,
0.915438712,
0.534679055,
0.171453655,
0.191669613,
0.099869527,
0.126669914,
0.640048921,
0.782289624,
0.539891422,
0.033037215,
0.589818478,
0.108134530,
0.824595273,
0.768514812,
0.552545965,
0.033309646,
0.567964196,
0.561904669,
0.956017971,
0.569687963,
0.880173385,
0.277217269,
0.096658275,
0.210525379,
0.510340750,
0.019179383,
0.948528886,
0.850891829,
0.121922947,
0.770600379,
0.338796318,
0.969946384,
0.357731283,
0.079838231,
0.770956993,
0.135467708,
0.714077353,
0.895627618,
0.431213140,
0.259261668,
0.128718033,
0.661267698,
0.940487802,
0.676480770,
0.372644305,
0.333611310,
0.209553212,
0.862955630,
0.536289155,
0.192474008,
0.998921573,
0.418563426,
0.002495351,
0.682491541,
0.630117834,
0.313181579,
0.120812871,
0.661781669,
0.203919917,
0.045557421,
0.043472651,
0.226079538,
0.309996933,
0.988036156,
0.591767490,
0.577336013,
0.405217856,
0.710853755,
0.818244040,
0.321369678,
0.497096807,
0.036500663,
0.983496249,
0.626682937,
0.799164653,
0.653828382,
0.671312928,
0.160312399,
0.046523456,
0.225602880,
0.102011256,
0.477109194,
0.955750406,
0.466147989,
0.508181870,
0.544241190,
0.059810150,
0.221237794,
0.497539759,
0.962999284,
0.060473688,
0.442657292,
0.622480273,
0.389651626,
0.200248897,
0.473824263,
0.382568091,
0.203378707,
0.287076294,
0.002486488,
0.190060347,
0.959815741,
0.204496384,
0.978085458,
0.039572224,
0.792365551,
0.951889753,
0.215116382,
0.298931301,
0.095790021,
0.464845598,
0.590666771,
0.459745318,
0.834505260,
0.474035710,
0.189669639,
0.275923222,
0.157388449,
0.282643825,
0.389091462,
0.577139914,
0.265328288,
0.779538095,
0.012312687,
0.874244988,
0.651775956,
0.302938700,
0.917201459,
0.996124148,
0.282203585,
0.773127496,
0.037382055,
0.420851976,
0.870844781,
0.504156649,
0.552240014,
0.705369055,
0.550849259,
0.594960451,
0.298841923,
0.365413517,
0.189136490,
0.278599769,
0.994481504,
0.678892553,
0.285538971,
0.515122771,
0.825483084,
0.949942112,
0.695972562,
0.854968607,
0.560737967,
0.641707420,
0.228957757,
0.276601732,
0.688573718,
0.222612157,
0.700880408,
0.458984852,
0.132881641,
0.069431812,
0.407715023,
0.662225902,
0.942818642,
0.787320673,
0.378608823,
0.917745352,
0.575118423,
0.659884810,
0.530921459,
0.620884895,
0.192020148,
0.075379454,
0.462966800,
0.215048730,
0.230974466,
0.203894734,
0.737194538,
0.121409409,
0.797911823,
0.110710807,
0.056201901,
0.491312116,
0.573262215,
0.899901092,
0.775097966,
0.159599125,
0.714499831,
0.781407773,
0.520100772,
0.069064610,
0.374702722,
